4.603588876438307470e-02
5.104280836913297620e-02
4.633241591195615822e-02
4.649572793836034140e-02
4.783803206251189405e-02
4.381538113449109234e-02
4.831383827135141834e-02
4.834682404326524213e-02
4.481501430823973259e-02
5.003816100012327406e-02
4.620530605734322199e-02
5.085604207989862652e-02
4.693074406640955487e-02
4.996808299328037162e-02
4.641784725711687459e-02
4.852541101750607738e-02
